id,product_url,color,size,width,brand_name_en,model_name,classification,purchaseCount,avgRating,qty,wishlistCount,market_price,lenskart_price,offerName,subCollection,subCollectionId
146012,https://www.lenskart.com/lenskart-air-la-e13517-c2-eyeglasses.html,Transparent,Medium,134 mm,Lenskart Air,LA E13517,eyeframe,77095,4.65,3977,2904,1700,1700,VCEYE,AIR ESSENTIALS,26802.0
216521,https://www.lenskart.com/lenskart-hustlr-la-e15415-c1-eyeglasses.html,Ocean Blue,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,5164,0.0,2335,0,1700,1700,LKBLUCE,Lenskart Hustlr,26161.0
217261,https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c5-eyeglasses.html,Transparent,Medium,139 mm,Lenskart Hustlr,LH E16985-W,eyeframe,2602,0.0,2173,0,1700,1700,VCEYE,Hustlr ACE,27732.0
216712,https://www.lenskart.com/lenskart-la-e15417-w-c7-eyeglasses.html,Pink,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,2939,0.0,1401,0,1700,1700,VCEYE,Lenskart Hustlr,26161.0
201333,https://www.lenskart.com/lenskart-air-la-e13068-c6-eyeglasses.html,Grey,Medium,134 mm,Lenskart Air,LA E13068,eyeframe,26362,4.6,949,0,1700,1700,VCEYE,Refresher_Apr23,26925.0
201315,https://www.lenskart.com/vincent-chase-vc-e13634-c7-eyeglasses.html,Silver Black,Medium,134 mm,Vincent Chase,VC E13634,eyeframe,8586,4.75,3441,0,1700,1700,VCEYE,SLEEK STEEL,25036.0
211383,https://www.lenskart.com/lenskart-air-la-e16153-c-c3-eyeglasses.html,Blue,Medium,135 mm,Lenskart Air,LA E16153,eyeframe,2131,0.0,670,0,1700,1700,VCEYE,BLUE BILLION,26601.0
147507,https://www.lenskart.com/vincent-chase-vc-e13037-full-rim-rect-way-acetate-crystal-blue-transparent-c6-eyeglasses.html,Transparent,Medium,136 mm,Vincent Chase,VC E13037,eyeframe,62405,4.5,10717,8886,1700,1700,VCEYE,Classic Acetate,24103.0
208951,https://www.lenskart.com/lenskart-hustlr-la-e15417-c15-eyeglasses.html,Navy,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,21483,4.6,11921,0,1700,1700,VCEYE,Lenskart Hustlr,26161.0
217202,https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c2-eyeglasses.html,Green,Medium,139 mm,Lenskart Hustlr,LH E16985-W,eyeframe,2263,0.0,2223,0,1700,1700,VCEYE,Hustlr ACE,27732.0
215389,https://www.lenskart.com/vincent-chase-vc-e16665-c2-eyeglasses.html,Green,Medium,137 mm,Vincent Chase,VC E16665,eyeframe,661,0.0,1098,0,1700,1700,VCEYE,In Bloom,27752.0
217201,https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c1-eyeglasses.html,Blue,Medium,139 mm,Lenskart Hustlr,LH E16985-W,eyeframe,2525,0.0,1743,0,1700,1700,VCEYE,Hustlr ACE,27732.0
149607,https://www.lenskart.com/vincent-chase-vc-e14211-c1-eyeglasses.html,Black,Medium,137 mm,Vincent Chase,VC E14211,eyeframe,17863,4.7,226,8286,1700,1700,VCEYE,SLEEK STEEL,25036.0
217431,https://www.lenskart.com/lenskart-air-la-e15417-wc4-eyeglasses.html,Green,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,1606,0.0,1847,0,1700,1700,VCEYE,Lenskart Hustlr,26161.0
209750,https://www.lenskart.com/lenskart-air-la-e15844-c4-eyeglasses.html,Brown,Wide,138 mm,Lenskart Air,LA E15844,eyeframe,7338,5.0,2125,0,1700,1700,VCEYE,Matte Essential,26751.0
137975,https://www.lenskart.com/lenskart-air-la-e13033-c2-eyeglasses.html,Blue,Medium,135 mm,Lenskart Air,LA E13069,eyeframe,79635,4.6,2619,10980,1700,1700,VCEYE,AIR FUSION,26803.0
215771,https://www.lenskart.com/vincent-chase-vc-e16696-c2-eyeglasses.html,Gunmetal,Medium,137 mm,Vincent Chase,VC E16696,eyeframe,3327,0.0,171,0,1700,1700,VCEYE,Patriot,26582.0
145567,https://www.lenskart.com/vincent-chase-vc-e13634-full-rim-rectangle-metal-steel-escobar-c1-eyeglasses.html,Black,Medium,135 mm,Vincent Chase,VC E13634,eyeframe,39014,4.75,3452,3205,1700,1700,VCEYE,SLEEK STEEL,25036.0
207481,https://www.lenskart.com/lenskart-hustlr-la-e15417-c7-eyeglasses.html,Blue Sky,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,183807,4.6,16229,0,1700,1700,VCEYE,Lenskart Hustlr,26161.0
145996,https://www.lenskart.com/lenskart-air-la-e11821-full-rim-wayfarer-stainless-steel-c1-eyeglasses.html,Transparent,Medium,137 mm,Lenskart Air,LA E11821,eyeframe,124910,4.7,7674,25348,1700,1700,VCEYE,AIR FUSION,26803.0
208956,https://www.lenskart.com/lenskart-hustlr-la-e15417-c20-eyeglasses.html,Greystone,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,50388,4.6,9746,0,1700,1700,VCEYE,Lenskart Hustlr,26161.0
217022,https://www.lenskart.com/vincent-chase-ls-e15666-c6-eyeglasses.html,Grey,Medium,137 mm,Lenskart STUDIO,LS E15666,eyeframe,2792,0.0,843,0,2000,2000,,The Kjo Collection,27771.0
206266,https://www.lenskart.com/vincent-chase-vc-e15347-c1-eyeglasses.html,Blue,Medium,137 mm,Vincent Chase,VC E15347,eyeframe,4956,0.0,2507,0,1700,1700,VCEYE,Brow Bars,26083.0
209728,https://www.lenskart.com/vincent-chase-vc-e15838-c1-eyeglasses.html,Gunmetal,Medium,134 mm,Vincent Chase,VC E15838,eyeframe,750,0.0,1809,0,2000,2000,VCEYE,Rimless Edit,27022.0
206824,https://www.lenskart.com/lenskart-hustlr-la-e15417-c2-eyeglasses.html,Amber,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,45753,4.6,1739,0,1700,1700,VCEYE,Lenskart Hustlr,26161.0
205373,https://www.lenskart.com/lenskart-lk-e15176-c1-eyeglasses.html,Gunmetal,Medium,136 mm,Vincent Chase,VC E15176,eyeframe,4049,0.0,219,0,2000,2000,VCEYE,SLEEK STEEL,25036.0
211943,https://www.lenskart.com/lenskart-air-la-e16240-c1-eyeglasses.html,Blue,Medium,136 mm,Lenskart Air,LA E16240,eyeframe,1252,0.0,543,0,1700,1700,VCEYE,Dopamine Brights,27611.0
211448,https://www.lenskart.com/lenskart-air-la-e16169-c1-eyeglasses.html,Purple,Medium,136 mm,Lenskart Air,LA E16169,eyeframe,2073,0.0,953,0,1700,1700,VCEYE,Fusion Pro grip,27211.0
211920,https://www.lenskart.com/vincent-chase-vc-e16233-c1-eyeglasses.html,Blue,Medium,134 mm,Vincent Chase,VC E16233,eyeframe,1171,0.0,1475,0,1700,1700,VCEYE,New Millennials,27531.0
207671,https://www.lenskart.com/lenskart-hustlr-la-e15417-c10-eyeglasses.html,Dark Night,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,47056,4.6,18833,0,1700,1700,VCEYE,Lenskart Hustlr,26161.0
210157,https://www.lenskart.com/lenskart-air-la-e14961-c4-eyeglasses.html,Green,Medium,132 mm,Lenskart Air,LA E14961,eyeframe,2361,0.0,175,0,1700,1700,VCEYE,Air Flex,26473.0
209774,https://www.lenskart.com/lenskart-air-la-e15851-c1-eyeglasses.html,Grey,Medium,137 mm,Lenskart Air,LA E15851,eyeframe,3560,0.0,729,0,3000,3000,VCEYE,Switch Grip,27102.0
211524,https://www.lenskart.com/vincent-chase-vc-e16198-c1-eyeglasses.html,Blue,Medium,136 mm,Vincent Chase,VC E16198,eyeframe,863,0.0,1162,0,2000,2000,VCEYE,Refreshers1_Jan24,27625.0
206828,https://www.lenskart.com/lenskart-hustlr-la-e15417-c6-eyeglasses.html,Monza Red,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,13046,4.6,3688,0,1700,1700,VCEYE,Lenskart Hustlr,26161.0
206734,https://www.lenskart.com/lenskart-air-la-e15395-c2-eyeglasses.html,Blue,Medium,134 mm,Lenskart Air,LA E15395,eyeframe,6606,4.0,2,0,1700,1700,VCEYE,Urban Edit,26432.0
206641,https://www.lenskart.com/vincent-chase-vc-e15380-c2-eyeglasses.html,Transparent,Medium,135 mm,Vincent Chase,VC E15380,eyeframe,4751,0.0,93,0,1700,1700,VCEYE,Crystal clear,25014.0
206269,https://www.lenskart.com/vincent-chase-vc-e15348-c2-eyeglasses.html,Blue,Medium,137 mm,Vincent Chase,VC E15348,eyeframe,5117,0.0,1356,0,1700,1700,VCEYE,Brow Bars,26083.0
206036,https://www.lenskart.com/lenskart-air-la-e15303-c2-eyeglasses.html,Transparent Blue,Medium,134 mm,Lenskart Air,LA E15303,eyeframe,5448,5.0,1115,0,1700,1700,VCEYE,Float Pop 2.0,26381.0
201332,https://www.lenskart.com/lenskart-air-la-e13068-c5-eyeglasses.html,Grey,Medium,134 mm,Lenskart Air,LA E13068,eyeframe,11603,4.6,1478,0,1700,1700,VCEYE,Refresher_Mar23,26922.0
150599,https://www.lenskart.com/lenskart-air-la-e14368-c1-eyeglasses.html,Grey,Medium,135 mm,Lenskart Air,LA E14368,eyeframe,28994,4.65,2336,3337,1700,1700,VCEYE,Silicon Temple,27902.0
210773,https://www.lenskart.com/lenskart-air-la-e16026-c3-eyeglasses.html,Grey,Narrow,131 mm,Lenskart Air,LA E16026,eyeframe,3117,0.0,17,0,2000,2000,VCEYE,Electro Punk,27181.0
146615,https://www.lenskart.com/vincent-chase-vc-e13784-c1-eyeglasses.html,Purple,Medium,135 mm,Vincent Chase,VC E13784,eyeframe,60914,4.6,1866,14578,1700,1700,VCEYE,SLEEK STEEL,25036.0
146617,https://www.lenskart.com/vincent-chase-vc-e13785-c1-eyeglasses.html,Gold,Medium,134 mm,Vincent Chase,VC E13785,eyeframe,53568,4.75,4196,11799,1700,1700,VCEYE,SLEEK STEEL,25036.0
137974,https://www.lenskart.com/lenskart-air-la-e13033-c1-eyeglasses.html,Black,Medium,135 mm,Lenskart Air,LA E13069,eyeframe,97880,4.6,2029,22506,1700,1700,VCEYE,AIR FUSION,26803.0
137971,https://www.lenskart.com/lenskart-air-la-e13032-c1-eyeglasses.html,Black,Medium,134 mm,Lenskart Air,LA E13068,eyeframe,78789,4.6,2367,20552,1700,1700,VCEYE,AIR FUSION,26803.0
215394,https://www.lenskart.com/vincent-chase-vc-e16668-c2-eyeglasses.html,Pink,Medium,137 mm,Vincent Chase,VC E16668,eyeframe,1001,0.0,1013,0,1700,1700,VCEYE,In Bloom,27752.0
211607,https://www.lenskart.com/lenskart-air-la-e16207-c1-eyeglasses.html,Black,Medium,136 mm,Lenskart Air,LA E16207,eyeframe,1025,0.0,1295,0,4000,4000,VCEYE,Air Memory,27781.0
142515,https://www.lenskart.com/john-jacobs-jj-e13343-c2-eyeglasses.html,Black,Medium,136 mm,John Jacobs,JJ E13343,eyeframe,43011,4.6,844,3172,3500,3500,JJBOGO,Rich Acetate,26361.0
201618,https://www.lenskart.com/vincent-chase-vc-e14973-c2-eyeglasses.html,Brown,Narrow,132 mm,Vincent Chase,VC E14973,eyeframe,30723,4.75,2500,0,1700,1700,VCEYE,Blend Edit,25041.0
201630,https://www.lenskart.com/vincent-chase-vc-e14977-c2-eyeglasses.html,Brown,Narrow,133 mm,Vincent Chase,VC E14977,eyeframe,36430,4.8,716,0,1700,1700,VCEYE,Blend Edit,25041.0
146023,https://www.lenskart.com/lenskart-air-la-e13520-c2-eyeglasses.html,Grey,Wide,140 mm,Lenskart Air,LA E13520,eyeframe,63397,4.7,882,9749,1700,1700,VCEYE,AIR ESSENTIALS,26802.0
150581,https://www.lenskart.com/lenskart-air-la-e14362-c1-eyeglasses.html,Grey,Wide,140 mm,Lenskart Air,LA E14362,eyeframe,64074,4.75,4457,2027,1700,1700,VCEYE,Essential Edit,25024.0
215762,https://www.lenskart.com/vincent-chase-vc-e16689-c2-eyeglasses.html,Grey,Narrow,133 mm,Vincent Chase,VC E16692,eyeframe,439,0.0,1642,0,1700,1700,VCEYE,Refreshers1_Feb24,27852.0
213119,https://www.lenskart.com/lenskart-airr-la-e16496-cc3-eyeglasses.html,Gold,Wide,138 mm,Lenskart Air,LA E16496,eyeframe,688,0.0,738,0,4000,4000,VCEYE,Air Memory,27781.0
136174,https://www.lenskart.com/john-jacobs-jj-e10235-c7-eyeglasses.html,Transparent,Medium,135 mm,John Jacobs,JJ E10235,eyeframe,97227,4.45,2200,16093,3500,3500,,Rich Acetate,26361.0
137935,https://www.lenskart.com/vincent-chase-vc-e13029-c2-eyeglasses.html,Brown,Medium,136 mm,Vincent Chase,VC E13029,eyeframe,64388,4.8,1995,2799,1700,1700,VCEYE,Classic Acetate,24103.0
146618,https://www.lenskart.com/vincent-chase-vc-e13785-c2-eyeglasses.html,Gunmetal,Medium,134 mm,Vincent Chase,VC E13785,eyeframe,66327,4.75,8648,5965,1700,1700,VCEYE,SLEEK STEEL,25036.0
204186,https://www.lenskart.com/lenskart-air-la-e15019-c3-eyeglasses.html,Transparent,Medium,137 mm,Lenskart Air,LA E15019,eyeframe,36322,4.65,3540,0,1700,1700,VCEYE,Air Play,26121.0
150573,https://www.lenskart.com/lenskart-air-la-e14360-c1-eyeglasses.html,Grey,Medium,136 mm,Lenskart Air,LA E14360,eyeframe,66726,4.8,4370,4822,1700,1700,VCEYE,Essential Edit,25024.0
215363,https://www.lenskart.com/vincent-chase-vc-e16649-c3-eyeglasses.html,Blue,Medium,136 mm,Vincent Chase,VC E16649,eyeframe,547,0.0,1359,0,2000,2000,VCEYE,Future Classics,27571.0
213115,https://www.lenskart.com/lenskart-air-la-e16495-c2-eyeglasses.html,Gunmetal,Medium,137 mm,Lenskart Air,LA E16495,eyeframe,778,0.0,1084,0,4000,4000,VCEYE,Air Memory,27781.0
150858,https://www.lenskart.com/john-jacobs-jj-e14410-c1-eyeglasses.html,Grey,Medium,134 mm,John Jacobs,JJ E14410,eyeframe,35063,4.65,1040,0,3500,3500,JJEYE,TR Flex,26665.0
146620,https://www.lenskart.com/vincent-chase-vc-e13786-c2-eyeglasses.html,Silver,Narrow,132 mm,Vincent Chase,VC E13786,eyeframe,101727,4.8,16976,6800,1700,1700,VCEYE,SLEEK STEEL,25036.0
201621,https://www.lenskart.com/vincent-chase-vc-e14974-c2-eyeglasses.html,Pink,Extra Narrow,128 mm,Vincent Chase,VC E14974,eyeframe,22641,4.85,2819,0,1700,1700,VCEYE,Blend Edit,25041.0
152985,https://www.lenskart.com/lenskart-air-la-e14736-c2-eyeglasses.html,Grey,Extra Wide,142 mm,Lenskart Air,LA E14736,eyeframe,29505,4.6,848,0,1700,1700,VCEYE,AIR ESSENTIALS,26802.0
148327,https://www.lenskart.com/lenskart-air-la-e14016-c1-eyeglasses.html,Transparent,Wide,139 mm,Lenskart Air,LA E14016,eyeframe,27213,4.85,626,1709,1700,1700,VCEYE,AIR FUSION,26803.0
215761,https://www.lenskart.com/vincent-chase-vc-e16689-c1-eyeglasses.html,Blue,Narrow,133 mm,Vincent Chase,VC E16689,eyeframe,958,0.0,589,0,1700,1700,VCEYE,Refreshers1_Feb24,27852.0
212718,https://www.lenskart.com/lenskart-air-la-e16433-c2-eyeglasses.html,Grey,Narrow,131 mm,Lenskart Air,LA E16433,eyeframe,994,0.0,1569,0,1700,1700,VCEYE,Matte Ultem,27541.0
208134,https://www.lenskart.com/john-jacobs-jj-s15556-c1-sunglasses.html,Black,Extra Wide,148 mm,John Jacobs,JJ S15556,sunglasses,5485,3.5,837,0,6000,6000,JJSUN,Coastline,26721.0
207375,https://www.lenskart.com/vincent-chase-vc-e15481-c1-eyeglasses.html,Gunmetal,Medium,136 mm,Vincent Chase,VC E15481,eyeframe,6018,4.85,790,0,1700,1700,VCEYE,Shades of Steel,26082.0
137934,https://www.lenskart.com/vincent-chase-vc-e13029-c1-eyeglasses.html,Black,Medium,136 mm,Vincent Chase,VC E13029,eyeframe,33423,4.8,4010,2254,1700,1700,VCEYE,Classic Acetate,24103.0
146653,https://www.lenskart.com/lenskar-air-la-e13776-c1-eyeglasses.html,Black,Medium,135 mm,Lenskart Air,LA E13776,eyeframe,72020,4.65,3192,5779,1700,1700,VCEYE,Air Flex,26473.0
151705,https://www.lenskart.com/lenskart-air-la-e14573-c3-eyeglasses.html,Grey,Medium,136 mm,Lenskart Air,LA E14573,eyeframe,35153,4.7,1883,0,1700,1700,VCEYE,AIR FUSION,26803.0
212863,https://www.lenskart.com/vincent-chase-vc-e-16453-c1-eyeglasses.html,Blue,Medium,136 mm,Vincent Chase,VC E16453,eyeframe,910,0.0,641,0,1700,1700,VCEYE,Future Classics,27571.0
212719,https://www.lenskart.com/lenskart-air-la-e16434-c1-eyeglasses.html,Blue,Medium,135 mm,Lenskart Air,LA E16434,eyeframe,1113,0.0,1527,0,1700,1700,VCEYE,Matte Ultem,27541.0
151378,https://www.lenskart.com/vincent-chase-vc-s14507-c1-sunglasses.html,Gunmetal,Narrow,134 mm,Vincent Chase,VC S14507,sunglasses,52617,4.25,380,993,2000,2000,VCSUN,Livewire,25021.0
146623,https://www.lenskart.com/vincent-chase-vc-e13788-c1-eyeglasses.html,Gold,Narrow,132 mm,Vincent Chase,VC E13788,eyeframe,60740,4.75,3236,5489,1700,1700,VCEYE,SLEEK STEEL,25036.0
148332,https://www.lenskart.com/lenskart-air-la-e14017-c3-eyeglasses.html,Black,Wide,139 mm,Lenskart Air,LA E14017,eyeframe,34636,4.7,159,3992,1700,1700,VCEYE,AIR FUSION,26803.0
146020,https://www.lenskart.com/lenskart-air-la-e13519-c3-eyeglasses.html,Blue,Extra Wide,144 mm,Lenskart Air,LA E13519,eyeframe,56645,4.75,3567,5332,1700,1700,VCEYE,AIR ESSENTIALS,26802.0
212867,https://www.lenskart.com/vincent-chase-vc-e16455-c1-eyeglasses.html,Black,Wide,138 mm,Vincent Chase,VC E16455,eyeframe,432,0.0,801,0,1700,1700,VCEYE,Future Classics,27571.0
213106,https://www.lenskart.com/lenskart-air-la-e16491-c1-eyeglasses.html,Black,Medium,135 mm,Lenskart Air,LA E16491,eyeframe,737,0.0,1336,0,4000,4000,VCEYE,Air Memory,27781.0
201388,https://www.lenskart.com/john-jacobs-jj-e11540-c6-eyeglasses.html,Gunmetal,Medium,137 mm,John Jacobs,JJ E11540,eyeframe,27869,4.4,1096,0,5000,5000,JJEYE,Supreme Steel,26271.0
146616,https://www.lenskart.com/vincent-chase-vc-e13784-c2-eyeglasses.html,Black,Medium,135 mm,Vincent Chase,VC E13784,eyeframe,71016,4.6,4512,22848,1700,1700,VCEYE,SLEEK STEEL,25036.0
150413,https://www.lenskart.com/vincent-chase-vc-e14324-c3-eyeglasses.html,Pink,Medium,136 mm,Vincent Chase,VC E14324,eyeframe,26618,4.2,4199,384,2000,2000,VCEYE,Clean cut,25006.0
151703,https://www.lenskart.com/lenskart-air-la-e14573-c1-eyeglasses.html,Grey,Medium,136 mm,Lenskart Air,LA E14573,eyeframe,22176,4.7,3194,0,1700,1700,VCEYE,AIR FUSION,26803.0
151702,https://www.lenskart.com/lenskart-air-la-e14572-c3-eyeglasses.html,Grey,Medium,137 mm,Lenskart Air,LA E14572,eyeframe,22890,4.75,1287,0,1700,1700,VCEYE,AIR ESSENTIALS,26802.0
215369,https://www.lenskart.com/vincent-chase-vc-e16652-c2-eyeglasses.html,Blue,Medium,135 mm,Vincent Chase,VC E16652,eyeframe,521,0.0,1560,0,2000,2000,VCEYE,Future Classics,27571.0
213110,https://www.lenskart.com/lenskart-air-la-e16493-c1-eyeglasses.html,Black,Medium,136 mm,Lenskart Air,LA E16493,eyeframe,544,0.0,1373,0,4000,4000,VCEYE,Air Memory,27781.0
150856,https://www.lenskart.com/john-jacobs-jj-e14409-c4-eyeglasses.html,Maroon,Medium,134 mm,John Jacobs,JJ E14409,eyeframe,12457,4.5,307,0,3500,3500,JJEYE,TR Flex,26665.0
146619,https://www.lenskart.com/vincent-chase-vc-e13786-c1-eyeglasses.html,Gold,Narrow,132 mm,Vincent Chase,VC E13786,eyeframe,74939,4.8,11444,12294,1700,1700,VCEYE,SLEEK STEEL,25036.0
204440,https://www.lenskart.com/vincent-chase-vc-e15069-c1-eyeglasses.html,Silver,Narrow,130 mm,Vincent Chase,VC E15069,eyeframe,16892,4.75,578,0,1700,1700,VCEYE,Helios,26071.0
146850,https://www.lenskart.com/lenskar-air-la-e12709-c2-eyeglasses.html,Transparent,Wide,140 mm,Lenskart Air,LA E12709,eyeframe,76645,4.75,3704,12349,1700,1700,VCEYE,AIR FUSION,26803.0
152984,https://www.lenskart.com/lenskart-air-la-e14736-c1-eyeglasses.html,Black,Extra Wide,142 mm,Lenskart Air,LA E14736,eyeframe,27568,4.6,3785,0,1700,1700,VCEYE,AIR ESSENTIALS,26802.0
212866,https://www.lenskart.com/vincent-chase-vc-e16454-c2-eyeglasses.html,Blue,Wide,138 mm,Vincent Chase,VC E16454,eyeframe,230,0.0,302,0,1700,1700,VCEYE,Future Classics,27571.0
213107,https://www.lenskart.com/lenskart-air-la-e16492-c1-eyeglasses.html,Black,Medium,138 mm,Lenskart Air,LA E16492,eyeframe,1318,0.0,918,0,4000,4000,VCEYE,Air Memory,27781.0
150871,https://www.lenskart.com/john-jacobs-jj-e14414-c1-eyeglasses.html,Grey,Wide,140 mm,John Jacobs,JJ E14414,eyeframe,23618,4.7,959,0,3500,3500,JJEYE,TR Flex,26665.0
146625,https://www.lenskart.com/vincent-chase-vc-e13789-c1-eyeglasses.html,Silver,Medium,136 mm,Vincent Chase,VC E13789,eyeframe,27209,4.65,28,11647,1700,1700,VCEYE,SLEEK STEEL,25036.0
149097,https://www.lenskart.com/vincent-chase-vc-e13033-m-c2-c2-eyeglasses.html,Grey,Medium,136 mm,Vincent Chase,VC E13033-M,eyeframe,44035,4.7,802,1985,1700,1700,VCEYE,Blend Edit,25041.0
136712,https://www.lenskart.com/vincent-chase-vc-e12852-c2-eyeglasses.html,Black,Medium,134 mm,Lenskart Air,LA E12852,eyeframe,59355,4.6,7347,5775,1700,1700,VCEYE,Air Flex,26473.0
152987,https://www.lenskart.com/lenskart-air-la-e14736-m-c2-eyeglasses.html,Blue,Medium,136 mm,Lenskart Air,LA E14736M,eyeframe,21805,4.85,1129,0,1700,1700,VCEYE,AIR ESSENTIALS,26802.0
212879,https://www.lenskart.com/vincent-chase-vc-e16461-c1-eyeglasses.html,Gold,Medium,135 mm,Vincent Chase,VC E16461,eyeframe,1072,0.0,1482,0,1700,1700,VCEYE,Future Classics,27571.0
212335,https://www.lenskart.com/lenskart-air-la-e16351-c2-eyeglasses.html,Blue,Medium,136 mm,Lenskart Air,LA E16351,eyeframe,664,0.0,2408,0,1700,1700,,Matte Ultem,27541.0
150862,https://www.lenskart.com/john-jacobs-jj-e14411-c1-eyeglasses.html,Black,Medium,138 mm,John Jacobs,JJ E14411,eyeframe,26918,4.6,6029,0,3500,3500,JJEYE,TR Flex,26665.0
134826,https://www.lenskart.com/silver-black-full-rim-rectangle-large-size-56-vincent-chase-online-steel-escobar-vc-e12422-c3-eyeglasses.html,Silver,Wide,138 mm,Vincent Chase,VC E12422,eyeframe,86218,4.65,4268,27771,1700,1700,VCEYE,SLEEK STEEL,25036.0
201631,https://www.lenskart.com/vincent-chase-vc-e14977-c3-eyeglasses.html,Transparent,Narrow,133 mm,Vincent Chase,VC E14977,eyeframe,28570,4.8,2719,0,1700,1700,VCEYE,Blend Edit,25041.0
150583,https://www.lenskart.com/lenskart-air-la-e14362-c3-eyeglasses.html,Black,Wide,140 mm,Lenskart Air,LA E14362,eyeframe,50598,4.75,4364,970,1700,1700,VCEYE,Essential Edit,25024.0
201272,https://www.lenskart.com/lenskart-air-la-e14958-c2-eyeglasses.html,Grey,Extra Wide,143 mm,Lenskart Air,LA E14958,eyeframe,25313,4.95,6670,0,1700,1700,VCEYE,Air Prism,26091.0
215378,https://www.lenskart.com/vincent-chase-vc-e16656-c2-eyeglasses.html,Silver,Narrow,133 mm,Vincent Chase,VC E16656,eyeframe,8,0.0,1581,0,1700,1700,VCEYE,Pastel Edit,27761.0
211293,https://www.lenskart.com/lenskart-air-la-e13069/w-c1-eyeglasses.html,Black,Wide,140 mm,Lenskart Air,LA E13069-W,eyeframe,72,0.0,2265,0,1700,1700,VCEYE,CORE-SIZING,26991.0
211282,https://www.lenskart.com/john-jacobs-jj-e16146-c2-eyeglasses.html,Grey,Wide,139 mm,John Jacobs,JJ E16146,eyeframe,5827,5.0,170,0,3500,3500,JJBOGO,TR Flex,26665.0
142996,https://www.lenskart.com/vincent-chase-vc-e13393-c1-eyeglasses.html,Purple,Narrow,132 mm,Vincent Chase,VC E13393,eyeframe,64556,4.65,3507,1820,2000,2000,VCEYE,SLEEK STEEL,25036.0
204441,https://www.lenskart.com/vincent-chase-vc-e15069-c2-eyeglasses.html,Copper,Narrow,130 mm,Vincent Chase,VC E15069,eyeframe,8588,4.75,1247,0,1700,1700,VCEYE,Helios,26071.0
150798,https://www.lenskart.com/lenskart-air-la-e14398-cc2-eyeglasses.html,Gunmetal,Narrow,132 mm,Lenskart Air,LA E14398,eyeframe,32395,4.7,540,612,3000,3000,VCEYE,Switch,25016.0
150562,https://www.lenskart.com/lenskart-air-la-e12489-c6-eyeglasses.html,Black,Wide,140 mm,Lenskart Air,LA E12489,eyeframe,33319,4.65,3091,2014,1700,1700,VCEYE,AIR ESSENTIALS,26802.0
215397,https://www.lenskart.com/vincent-chase-vc-e16670-c2-eyeglasses.html,Green,Narrow,132 mm,Vincent Chase,VC E16670,eyeframe,865,0.0,904,0,1700,1700,VCEYE,In Bloom,27752.0
211601,https://www.lenskart.com/lenskart-air-la-e16204-c1-eyeglasses.html,Silver,Medium,137 mm,Lenskart Air,LA E16204,eyeframe,1033,0.0,1451,0,4000,4000,VCEYE,Air Memory,27781.0
134949,https://www.lenskart.com/john-jacobs-jj-s12473-c1-sunglasses.html,Black,Extra Wide,143 mm,John Jacobs,JJ S12473,sunglasses,9917,4.75,1652,2240,5000,5000,JJSUN,JJ Tints,26651.0
146624,https://www.lenskart.com/vincent-chase-vc-e13788-c2-eyeglasses.html,Gunmetal,Narrow,132 mm,Vincent Chase,VC E13788,eyeframe,59032,4.75,10015,7488,1700,1700,VCEYE,SLEEK STEEL,25036.0
149021,https://www.lenskart.com/lenskart-air-la-e14101-c1-c1-eyeglasses.html,Black,Wide,138 mm,Lenskart Air,LA E14101,eyeframe,32381,4.75,4115,2283,1700,1700,VCEYE,Float Pop,25009.0
146021,https://www.lenskart.com/lenskart-air-la-e13519-c4-eyeglasses.html,Grey,Extra Wide,144 mm,Lenskart Air,LA E13519,eyeframe,49500,4.75,5222,4903,1700,1700,VCEYE,AIR ESSENTIALS,26802.0
215311,https://www.lenskart.com/vincent-chase-vc-e16606-c1-eyeglasses.html,Blue,Wide,139 mm,Vincent Chase,VC E16606,eyeframe,13,0.0,478,0,1700,1700,VCEYE,Refreshers1_Feb24,27852.0
211606,https://www.lenskart.com/lenskart-air-la-e16206-c2-eyeglasses.html,Black,Narrow,133 mm,Lenskart Air,LA E16206,eyeframe,1225,0.0,1199,0,4000,4000,VCEYE,Air Memory,27781.0
150874,https://www.lenskart.com/john-jacobs-jj-e14415-c1-eyeglasses.html,Blue,Wide,140 mm,John Jacobs,JJ E14415,eyeframe,21976,4.6,293,0,3500,3500,JJEYE,TR Flex,26665.0
146613,https://www.lenskart.com/vincent-chase-vc-e13783-c1-eyeglasses.html,Rose Gold,Narrow,132 mm,Vincent Chase,VC E13783,eyeframe,49340,4.75,7715,10128,1700,1700,VCEYE,SLEEK STEEL,25036.0
