product_url,color,size,width,brand_name_en,model_name,classification,purchaseCount,avgRating,qty
https://www.lenskart.com/vincent-chase-vc-s16468-c1-sunglasses.html,Gunmetal,Extra Narrow,130 mm,Vincent Chase Polarized,VC S16468,sunglasses,930,0.0,301
https://www.lenskart.com/vincent-chase-vc-s16535-c3-sunglasses.html,Gold,Medium,138 mm,Vincent Chase,VC S16535,sunglasses,265,0.0,1071
https://www.lenskart.com/john-jacobs-jj-e11686-c5-eyeglasses.html,Black,Medium,135 mm,John Jacobs Online,JJ E11686,eyeframe,11091,4.45,667
https://www.lenskart.com/vincent-chase-vincent-chase-vc-s13835-full-rim-c2-sunglasses.html,Silver,Wide,142 mm,Vincent Chase Polarized,VC S13835,sunglasses,8583,4.8,1999
https://www.lenskart.com/john-jacobs-jj-e14056-c1-eyeglasses.html,Black,Medium,135 mm,John Jacobs,JJ E14056,eyeframe,6460,5.0,46
https://www.lenskart.com/aquacolor-premium-naughty21-brown-color-contact-lenses-2lp.html,,,,Aquacolor Premium,Aquacolor Premium Naughty Brown Zero Power Monthly,contact_lens,11815,0.0,49996
https://www.lenskart.com/vincent-chase-vc-s16181-c1-sunglasses.html,White,Wide,143 mm,Vincent Chase,VC S16181,sunglasses,2555,0.0,96
https://www.lenskart.com/john-jacobs-jj-e13468-c2-eyeglasses.html,Silver,Medium,135 mm,John Jacobs Online,JJ E13468,eyeframe,3080,0.0,745
https://www.lenskart.com/lenskart-blu-lb-e13736-c1-eyeglasses.html,Black,Medium,137 mm,Lenskart Blu,LB E13736,non_power_reading,21350,4.4,1240
https://www.lenskart.com/vincent-chase-vc-e15578-c2-eyeglasses.html,Gunmetal,Narrow,130 mm,Vincent Chase Online,VC E15578,eyeframe,2738,4.2,58
https://www.lenskart.com/vincent-chase-vc-s-16469-c3-sunglasses.html,Gold,Medium,139 mm,Vincent Chase Polarized,VC S16469,sunglasses,1081,0.0,183
https://www.lenskart.com/john-jacobs-jj-s13089s-c3-sunglasses.html,Black,Narrow,130 mm,John Jacobs,JJ S13089S,sunglasses,2173,5.0,38
https://www.lenskart.com/lenskart-blu-lb-e14454-c1-eyeglasses.html,Black,Medium,137 mm,Lenskart Blu,LB E14454,non_power_reading,3670,4.5,465
https://www.lenskart.com/john-jacobs-jj-e14687-c2-eyeglasses.html,Gunmetal,Narrow,132 mm,John Jacobs,JJ E14687,eyeframe,6791,5.0,589
https://www.lenskart.com/lenskart-air-la-e14919-c3-eyeglasses.html,Transparent,Wide,140 mm,Lenskart Air Online,LA E14919,eyeframe,4978,4.75,344
https://www.lenskart.com/vincent-chase-vc-5147/p-c123-sunglasses.html,Blue,Wide,143 mm,Vincent Chase Polarized,VC 5147/P,sunglasses,2156,0.0,106
https://www.lenskart.com/vincent-chase-vc-s13132-c4-sunglasses.html,Grey,Medium,138 mm,Vincent Chase Polarized,VC S13132,sunglasses,8914,4.45,1150
https://www.lenskart.com/vincent-chase-vc-s13164-c1-sunglasses.html,Black,Wide,141 mm,Vincent Chase Polarized,LA S13164,sunglasses,11205,4.5,1083
https://www.lenskart.com/john-jacobs-jj-e13582-c3-full-rim-eyeglasses.html,Black,Wide,139 mm,John Jacobs,JJ E13582,eyeframe,8240,4.6,560
https://www.lenskart.com/john-jacobs-jj-e13582-c1-full-rim-eyeglasses.html,Grey,Wide,139 mm,John Jacobs,JJ E13582,eyeframe,5803,4.6,712
https://www.lenskart.com/vincent-chase-vc-e13033-m-c4-eyeglasses.html,Blue Tortoise,Medium,136 mm,Vincent Chase,VC E13033-M,eyeframe,3661,4.7,102
https://www.lenskart.com/lenskart-blu-lb-e16226-c2-eyeglasses.html,Blue Transparent,Wide,141 mm,Lenskart Blu,LB E16226,non_power_reading,395,0.0,1235
https://www.lenskart.com/john-jacobs-jj-e16435-c1-eyeglasses.html,Silver,Medium,137 mm,John Jacobs,JJ E16435,eyeframe,481,0.0,1996
https://www.lenskart.com/lenskart-air-la-e14641-c2-eyeglasses.html,Black,Narrow,132 mm,Lenskart Air Online,LA E14641,eyeframe,2980,4.9,143
https://www.lenskart.com/hooper-hp-e15713l-c2-eyeglasses.html,Blue,8-12 yrs,129 mm,Hooper,HP E15713L,eyeframe,1930,0.0,157
https://www.lenskart.com/vincent-chase-vc-e15841-c2-eyeglasses.html,Gold,Wide,139 mm,Vincent Chase,VC E15841,eyeframe,1582,0.0,381
https://www.lenskart.com/john-jacobs-jj-s13081-c4-sunglasses.html,Transparent,Wide,140 mm,John Jacobs,JJ S13081,sunglasses,4539,4.8,656
https://www.lenskart.com/hooper-hp-s16087-c1-sunglasses.html,Yellow,8-12 yrs,126 mm,Hooper,HP S16087,sunglasses,1034,0.0,841
https://www.lenskart.com/vincent-chase-vc-e16196-c1-eyeglasses.html,Black,Wide,139 mm,Vincent Chase,VC E16196,eyeframe,684,0.0,1765
https://www.lenskart.com/vincent-chase-vc-e16666-c1-eyeglasses.html,Green,Narrow,133 mm,Vincent Chase,VC E16666,eyeframe,254,0.0,1145
https://www.lenskart.com/john-jacobs-jj-s12816-c6-sunglasses.html,Silver,Extra Wide,150 mm,John Jacobs,JJ S12816,sunglasses,4317,4.75,1431
https://www.lenskart.com/aquacolor-tricky-turquoise-n-daily-disposable-color-contact-lens-10-lens-box.html,,,,Aquacolor,Aquacolor Tricky Turquoise Zero Power Daily,contact_lens,3222,0.0,49977
https://www.lenskart.com/john-jacobs-jj-s15784-c2-sunglasses.html,Blue,Extra Wide,144 mm,John Jacobs,JJ S15784,sunglasses,1228,0.0,114
https://www.lenskart.com/vincent-chase-vc-e14353-c5-eyeglasses.html,Gold,Medium,137 mm,Vincent Chase,VC E14353,eyeframe,1279,0.0,934
https://www.lenskart.com/vincent-chase-vc-e13048-c5-eyeglasses.html,Blue,Narrow,132 mm,Vincent Chase,VC E13048,eyeframe,1000,0.0,1424
https://www.lenskart.com/lenskart-lk-s-16249-c1-sunglasses.html,Black,8-12 yrs,128 mm,Hooper,LK S16249,sunglasses,1230,0.0,278
https://www.lenskart.com/john-jacobs-jj-e16451-c1-eyeglasses.html,Gunmetal,Wide,140 mm,John Jacobs,JJ E16451,eyeframe,698,0.0,351
https://www.lenskart.com/vincent-chase-vc-s16556-c2-sunglasses.html,Black,Wide,142 mm,Vincent Chase Polarized,VC S16556,sunglasses,338,0.0,909
https://www.lenskart.com/vincent-chase-vc-e12422-c7-eyeglasses.html,Blue,Wide,138 mm,Vincent Chase,VC E12422,eyeframe,398,0.0,1743
https://www.lenskart.com/john-jacobs-jj-e13575-full-rim-c2-eyeglasses.html,Grey,Wide,139 mm,John Jacobs,JJ E13575,eyeframe,4889,4.8,1111
https://www.lenskart.com/john-jacobs-jj-e14007l-c1-eyeglasses.html,Transparent,Wide,138 mm,John Jacobs,JJ E14007L,eyeframe,5145,5.0,1291
https://www.lenskart.com/john-jacobs-jj-e14413-c2-eyeglasses.html,Black,Wide,139 mm,John Jacobs,JJ E14413,eyeframe,7404,4.25,222
https://www.lenskart.com/john-jacobs-jj-s15555-c1-sunglasses.html,Black,Extra Wide,143 mm,John Jacobs,JJ S15555,sunglasses,1570,3.0,424
https://www.lenskart.com/vincent-chase-vc-e15543-c3-eyeglasses.html,Green,Medium,134 mm,Vincent Chase Online,VC E15543,eyeframe,608,0.0,1524
https://www.lenskart.com/john-jacobs-jj-e15828-c2-eyeglasses.html,Gold,Wide,140 mm,John Jacobs,JJ E15828,eyeframe,1082,0.0,976
https://www.lenskart.com/vincent-chase-vc-e14319-c4-eyeglasses.html,Gold,Wide,140 mm,Vincent Chase,VC E14319,eyeframe,905,3.0,1277
https://www.lenskart.com/tortoise-full-rim-round-small-size-48-vincent-chase-hd-acetate-vc-e11262-c2-eyeglasses-dup.html,Tortoise,Narrow,132 mm,Vincent Chase Online,VC E11262,eyeframe,643,4.55,3088
https://www.lenskart.com/john-jacobs-jj-e13865-c1-eyeglasses.html,Transparent,Wide,138 mm,John Jacobs,JJ E13865,eyeframe,3494,4.5,272
https://www.lenskart.com/lenskart-air-la-e14920-c2-eyeglasses.html,Black,Extra Wide,146 mm,Lenskart Air Online,LA E14920,eyeframe,6452,5.0,84
https://www.lenskart.com/john-jacobs-jj-e15468-w-c1-g-eyeglasses.html,Black,Wide,141 mm,John Jacobs,JJ E15468,eyeframe,1165,0.0,262
https://www.lenskart.com/john-jacobs-jj-e13320-c2-eyeglasses.html,Blue,Medium,135 mm,John Jacobs,JJ E13320,eyeframe,4410,4.55,1038
https://www.lenskart.com/hooper-hp-e14854l-c3-eyeglasses.html,Blue,8-12 yrs,126 mm,Hooper Switch,HP E14854L,eyeframe,1360,5.0,188
https://www.lenskart.com/vincent-chase-vc-e15701-c2-eyeglasses.html,Blue,Narrow,133 mm,Vincent Chase,VC E15701,eyeframe,1830,0.0,7
https://www.lenskart.com/vincent-chase-vc-s16397-c1-sunglasses.html,Black,Wide,144 mm,Vincent Chase Polarized,VC S16397,sunglasses,878,0.0,1671
https://www.lenskart.com/john-jacobs-jj-e13791-c1-eyeglasses.html,Black,Medium,136 mm,John Jacobs,JJ E13791,eyeframe,10070,4.75,2130
https://www.lenskart.com/john-jacobs-jj-s14450-c3-sunglasses.html,Gold,Extra Wide,142 mm,John Jacobs,JJ S14450,sunglasses,2573,5.0,473
https://www.lenskart.com/john-jacobs-jj-e16448-c1-eyeglasses.html,Brown,Extra Wide,145 mm,John Jacobs,JJ E16448,eyeframe,608,0.0,405
https://www.lenskart.com/john-jacobs-jj-e12340-c1-eyeglasses.html,Grey,Medium,134 mm,John Jacobs,JJ E12340,eyeframe,8100,4.45,713
https://www.lenskart.com/john-jacobs-full-rim-jj-e12540-c2-eyeglasses.html,Transparent,Wide,140 mm,John Jacobs,JJ E12540,eyeframe,17660,4.75,52
https://www.lenskart.com/vincent-chase-vc-5147-p-c121-sunglasses.html,White Transparent,Wide,143 mm,Vincent Chase Polarized,VC S5147/P,sunglasses,3568,0.0,3155
https://www.lenskart.com/john-jacobs-jj-e14129-c1-c1-eyeglasses.html,Silver,Medium,136 mm,John Jacobs,JJ E14129,eyeframe,6725,4.9,472
https://www.lenskart.com/vincent-chase-vc-s16179-c1-sunglasses.html,Black,Medium,138 mm,Vincent Chase,VC S16179,sunglasses,1317,0.0,660
https://www.lenskart.com/john-jacobs-jj-e13559-c5-eyeglasses.html,Blue,Medium,137 mm,John Jacobs Online,JJ E13559,eyeframe,1022,0.0,2278
https://www.lenskart.com/lenskart-air-la-e15876-c1-eyeglasses.html,Blue,Narrow,133 mm,Lenskart Air,LA E15876,eyeframe,1972,0.0,4
https://www.lenskart.com/john-jacobs-jj-s12816-c4-sunglasses.html,Gold,Extra Wide,150 mm,John Jacobs,JJ S12816,sunglasses,4378,4.75,157
https://www.lenskart.com/vincent-chase-vc-e11803-m-c1-eyeglasses.html,Red,Medium,135 mm,Vincent Chase,VC E11803-M,eyeframe,21511,4.85,58
https://www.lenskart.com/vincent-chase-vc-s16180-c1-sunglasses.html,Brown,Extra Wide,146 mm,Vincent Chase Polarized,VC S16180,sunglasses,1233,0.0,667
https://www.lenskart.com/vincent-chase-vc-e16191-c2-eyeglasses.html,Black,Wide,140 mm,Vincent Chase,VC E16191,eyeframe,1108,0.0,751
https://www.lenskart.com/vincent-chase-vc-s16341-c2-sunglasses.html,Gold,Medium,140 mm,Vincent Chase Polarized,VC S16341,sunglasses,1248,0.0,1060
https://www.lenskart.com/vincent-chase-vc-e13046-m-c6-eyeglasses.html,Gold,Medium,134 mm,Vincent Chase,VC E13046-M,eyeframe,312,0.0,1995
https://www.lenskart.com/john-jacobs-jj-e11515-c6-eyeglasses.html,Transparent,Medium,134 mm,John Jacobs,JJ E11515,eyeframe,21036,4.6,5399
https://www.lenskart.com/lenskart-blu-lb-e14452-c6-eyeglasses.html,Blue,Wide,140 mm,Lenskart Blu,LB E14452,non_power_reading,3547,4.55,230
https://www.lenskart.com/vincent-chase-vc-5147-p-c122-sunglasses.html,White Transparent,Wide,143 mm,Vincent Chase Polarized,VC S5147/P,sunglasses,3797,0.0,3206
https://www.lenskart.com/vincent-chase-vc-s16463-c3-sunglasses.html,Black,Narrow,134 mm,Vincent Chase Polarized,VC S16463,sunglasses,1042,0.0,479
https://www.lenskart.com/vincent-chase-vc-s16468-c2-sunglasses.html,Brown,Extra Narrow,130 mm,Vincent Chase Polarized,VC S16468,sunglasses,919,0.0,278
https://www.lenskart.com/john-jacobs-jj-s13088-c2-sunglasses.html,Brown,Extra Wide,142 mm,John Jacobs,JJ S13088,sunglasses,3256,4.85,296
https://www.lenskart.com/john-jacobs-jj-s12472-c6-sunglasses.html,Rose Gold,Wide,138 mm,John Jacobs,JJ S12472,sunglasses,4730,4.3,403
https://www.lenskart.com/john-jacobs-jj-e12714-c9-eyeglasses.html,Silver,Wide,141 mm,John Jacobs,JJ E12714,eyeframe,2859,0.0,238
https://www.lenskart.com/john-jacobs-jj-e13591-c6-eyeglasses.html,Silver,Medium,137 mm,John Jacobs,JJ E13591,eyeframe,495,4.55,711
https://www.lenskart.com/vincent-chase-vc-e15843-c2-eyeglasses.html,Gunmetal,Narrow,133 mm,Vincent Chase,VC E15843,eyeframe,1660,0.0,98
https://www.lenskart.com/thinoptics-brookyln-frontpage-black-power-1-5-eyeglasses.html,Black,Wide,139 mm,ThinOptics,Thinoptics Brookyln Frontpage,non_power_reading,4517,4.0,182
https://www.lenskart.com/lenskart-air-la-e14923-c3-eyeglasses.html,Black,Wide,139 mm,Lenskart Air Online,LA E14923,eyeframe,6518,4.35,97
https://www.lenskart.com/aquacolor-mystery-hazel-n-1-month-color-lenses-2-lenses-plano.html,,,,Aquacolor,Aquacolor Mystery Hazel Zero Power Monthly,contact_lens,3787,5.0,49988
https://www.lenskart.com/vincent-chase-vc-e13445-c6-eyeglasses.html,Blue,Narrow,130 mm,Vincent Chase,VC E13445,eyeframe,542,0.0,5986
https://www.lenskart.com/vincent-chase-vc-s15745-c3-sunglasses.html,Copper,Medium,136 mm,Vincent Chase,VC S15745,sunglasses,848,0.0,1056
https://www.lenskart.com/lenskart-blu-lb-e16220-c2-eyeglasses.html,Blue,Wide,140 mm,Lenskart Blu,LB E16220,non_power_reading,468,0.0,1108
https://www.lenskart.com/john-jacobs-jj-e13360-c2-eyeglasses.html,Transparent,Medium,136 mm,John Jacobs,JJ E13360,eyeframe,9341,4.75,235
https://www.lenskart.com/lenskart-readers-lr-6967-c4b-eyeglasses.html,Black,Wide,140 mm,Lenskart READERS,LR 6967,non_power_reading,2082,5.0,1150
https://www.lenskart.com/lenskart-air-la-e15322-c3-eyeglasses.html,Green,Medium,134 mm,Lenskart Air,LA E15322,eyeframe,1828,0.0,513
https://www.lenskart.com/john-jacobs-jj-e16353-c2-eyeglasses.html,Gunmetal,Extra Wide,150 mm,John Jacobs,JJ E16353,eyeframe,897,0.0,630
https://www.lenskart.com/john-jacobs-jj-e14154-c3-eyeglasses.html,Gold,Narrow,133 mm,John Jacobs,JJ E14154,eyeframe,4222,4.0,404
https://www.lenskart.com/hooper-hp-s14899m-c3-sunglasses.html,Blue,5-8 yrs,121 mm,Hooper,HP S14899M,sunglasses,2346,5.0,41
https://www.lenskart.com/lenskart-lk-e-16263-c1-eyeglasses.html,Grey,8-12 yrs,130 mm,Hooper,LK E16263,eyeframe,1185,0.0,363
https://www.lenskart.com/vincent-chase-vc-s-16465-c3-sunglasses.html,Silver,Narrow,135 mm,Vincent Chase Polarized,VC S16465,sunglasses,940,0.0,331
https://www.lenskart.com/lenskart-boost-lkb-s16582-c1-sunglass.html,Blue,Extra Wide,153 mm,Lenskart Boost,LKB S16582,sunglasses,1866,0.0,378
https://www.lenskart.com/alcon-freshlook-colorblends-green-color-lenses-2-lenses-box.html,,,,Alcon Freshlook,Alcon Freshlook Green Powered Bi-Weekly,contact_lens,10977,3.7,49993
https://www.lenskart.com/lenskart-blu-lb-e14270-c4-eyeglasses.html,Transparent,Medium,136 mm,Lenskart Blu,LB E14270,non_power_reading,5864,4.5,73
https://www.lenskart.com/vincent-chase-vc-e13624-c5-eyeglasses.html,Maroon,Extra Wide,142 mm,Vincent Chase Online,VC E13624,eyeframe,3631,4.75,329
https://www.lenskart.com/lenskart-readers-lr-6967-c4c-eyeglasses.html,Black,Wide,140 mm,Lenskart READERS,LR 6967,non_power_reading,2045,0.0,919
https://www.lenskart.com/john-jacobs-jj-e13576-full-rim-c1-eyeglasses.html,Silver,Medium,134 mm,John Jacobs,JJ E13576,eyeframe,5165,4.85,677
https://www.lenskart.com/lenskart-blu-lb-e14058-c2-eyeglasses.html,Tortoise,Wide,139 mm,Lenskart Blu,LB E14058,non_power_reading,17543,4.6,186
https://www.lenskart.com/john-jacobs-jj-s15454-c2-sunglasses.html,Gold Tortoise,Extra Wide,146 mm,John Jacobs,JJ S15454,sunglasses,1400,0.0,557
https://www.lenskart.com/vincent-chase-vc-e15840-c1-eyeglasses.html,Blue,Narrow,133 mm,Vincent Chase,VC E15840,eyeframe,2061,0.0,201
https://www.lenskart.com/lenskart-air-la-e15848-c3-eyeglasses.html,Grey,Wide,141 mm,Lenskart Air,LA E15848,eyeframe,2725,0.0,305
https://www.lenskart.com/freshlook-colorblends-amethyst-color-lenses-2-lens-per-box-alcon.html,,,,Alcon Freshlook,Alcon Freshlook Amethyst Powered Bi-Weekly,contact_lens,10568,4.55,49985
https://www.lenskart.com/john-jacobs-jj-e13722-full-rim-c3-eyeglasses.html,Silver,Medium,136 mm,John Jacobs,JJ E13722,eyeframe,4972,4.6,577
https://www.lenskart.com/john-jacobs-jj-s15908-c2-sunglasses.html,Brown,Wide,138 mm,John Jacobs,JJ S15908,sunglasses,396,0.0,408
https://www.lenskart.com/john-jacobs-jj-e13731-full-rim-c3-eyeglasses.html,Silver,Wide,138 mm,John Jacobs,JJ E13731,eyeframe,2801,5.0,20
https://www.lenskart.com/vincent-chase-vc-s13969-c4-sunglasses.html,Silver,Extra Wide,147 mm,Vincent Chase Polarized,VC S13969,sunglasses,15213,4.55,233
https://www.lenskart.com/lenskart-air-la-e14923-c1-eyeglasses.html,Transparent,Wide,139 mm,Lenskart Air Online,LA E14923,eyeframe,5001,4.35,228
https://www.lenskart.com/vincent-chase-vc-e15693-c2-eyeglasses.html,Brown,Narrow,132 mm,Vincent Chase Online,VC E15693,eyeframe,2498,5.0,59
https://www.lenskart.com/lenskart-lk-e-16268-c1-eyeglasses.html,Black,5-8 yrs,124 mm,Hooper,LK E16268,eyeframe,1331,0.0,629
https://www.lenskart.com/lenskart-blu-lr-e15859-c2e-eyeglasses.html,Brown,Medium,136 mm,Lenskart READERS,LR E15859,non_power_reading,232,0.0,835
https://www.lenskart.com/lenskart-air-la-e14828-c1-eyeglasses.html,Blue,Wide,138 mm,Lenskart Air Online,LA E14828,eyeframe,4118,5.0,1797
https://www.lenskart.com/john-jacobs-jj-e11294-c5-eyeglasses.html,Silver Black,Medium,135 mm,John Jacobs Online,JJ E11294,eyeframe,3515,4.3,734
https://www.lenskart.com/vincent-chase-vc-s15755-c2-sunglasses.html,Green,Wide,142 mm,Vincent Chase Polarized,VC S15755,sunglasses,2366,0.0,120
https://www.lenskart.com/black-grey-full-rim-aviator-medium-size-58-vincent-chase-polarized-top-guns-vc-5158-p-sunglasses.html,Black,Wide,141 mm,Vincent Chase Polarized,VC 5158/P,sunglasses,46359,4.4,10789
https://www.lenskart.com/lenskart-air-la-e12709-c4-eyeglasses.html,Blue,Wide,140 mm,Lenskart Air,LA E12709,eyeframe,3158,4.75,681
https://www.lenskart.com/john-jacobs-jj-e12735-c4-eyeglasses.html,Gold,Medium,138 mm,John Jacobs,JJ E12735,eyeframe,1665,0.0,1556
https://www.lenskart.com/john-jacobs-jj-s15453-c2-sunglasses.html,Gold,Medium,135 mm,John Jacobs,JJ S15453,sunglasses,1422,0.0,2821
https://www.lenskart.com/lenskart-lk-s-16252-c1-sunglasses.html,Grey,8-12 yrs,130 mm,Hooper,LK S16252,sunglasses,978,0.0,187
https://www.lenskart.com/lenskart-lk-s-16251-c1-sunglasses.html,Red,8-12 yrs,136 mm,Hooper,LK S16251,sunglasses,1095,0.0,478
https://www.lenskart.com/vincent-chase-polarized-vc-s12643-c1-sunglasses.html,Black,Wide,143 mm,Vincent Chase Polarized,VC S12643,sunglasses,27327,4.15,1973
https://www.lenskart.com/vincent-chase-vc-s13113-c1-sunglasses.html,Black,Medium,140 mm,Vincent Chase Polarized,VC S13113,sunglasses,10139,4.5,160
https://www.lenskart.com/john-jacobs-jj-e13319-c3-eyeglasses.html,Black,Medium,137 mm,John Jacobs Online,JJ E13319,eyeframe,4835,4.85,944
https://www.lenskart.com/john-jacobs-jj-e13865-c2-eyeglasses.html,Rose Gold,Wide,138 mm,John Jacobs,JJ E13865,eyeframe,1949,4.5,478
https://www.lenskart.com/john-jacobs-jj-s14989-c1-sunglasses.html,Black,Extra Wide,145 mm,John Jacobs,JJ S14989,sunglasses,2989,0.0,29
https://www.lenskart.com/vincent-chase-vc-e11260-c10-eyeglasses.html,Black Demi,Medium,135 mm,Vincent Chase,VC E11260,eyeframe,312,0.0,5108
https://www.lenskart.com/vincent-chase-la-s13164-c10-sunglasses.html,Black,Wide,141 mm,Vincent Chase Polarized,LA S13164,sunglasses,721,0.0,959
https://www.lenskart.com/vincent-chase-vc-s11113-XW-c1-sunglasses.html,Black,Extra Wide,150 mm,Vincent Chase,VC S11113-XW,sunglasses,921,0.0,1099
https://www.lenskart.com/vincent-chase-vc-s16179-c2-sunglasses.html,Silver,Medium,138 mm,Vincent Chase Polarized,VC S16179,sunglasses,1258,0.0,737
https://www.lenskart.com/freshlook-colorblends-blue-color-lenses-2-lens-per-box-alcon.html,,,,Alcon Freshlook,Alcon Freshlook Blue Powered Bi-Weekly,contact_lens,18510,4.0,-8
https://www.lenskart.com/lenskart-air-la-e12709-c5-eyeglasses.html,Brown,Wide,140 mm,Lenskart Air Online,LA E12709,eyeframe,4354,4.75,476
https://www.lenskart.com/vincent-chase-vc-e16194-c1-eyeglasses.html,Gunmetal,Wide,139 mm,Vincent Chase,VC E16194,eyeframe,700,0.0,1931
https://www.lenskart.com/vincent-chase-vc-e14318-c2-eyeglasses.html,Gold,Narrow,132 mm,Vincent Chase Online,VC E14318,eyeframe,2888,4.8,41
https://www.lenskart.com/vincent-chase-vc-e14894-c1-eyeglasses.html,Gold,Narrow,133 mm,Vincent Chase Online,VC E14894,eyeframe,4108,4.65,3
https://www.lenskart.com/vincent-chase-vc-e16201-c2-eyeglasses.html,Gunmetal,Narrow,132 mm,Vincent Chase,VC E16201,eyeframe,810,0.0,1167
https://www.lenskart.com/john-jacobs-jj-s15565-c1-sunglasses.html,Black,Extra Wide,142 mm,John Jacobs,JJ S15565,sunglasses,1055,3.3,689
https://www.lenskart.com/john-jacobs-jj-e10266-c4-full-rim-aviator-eyeglasses.html,Black,Wide,139 mm,John Jacobs Online,JJ E10266,eyeframe,14119,4.4,2081
https://www.lenskart.com/john-jacobs-jj-e13561-c5-eyeglasses.html,Black,Medium,137 mm,John Jacobs,JJ E13561,eyeframe,1571,4.8,685
https://www.lenskart.com/lenskart-hustlr-lb-e14058-c9-eyeglass.html,Navy,Medium,139 mm,Lenskart Hustlr,LB E14058-W,non_power_reading,825,0.0,411
https://www.lenskart.com/hooper-hp-e10041l-c1-eyeglasses.html,Grey,8-12 yrs,127 mm,Hooper Switch,HP E10041L,eyeframe,1388,0.0,227
https://www.lenskart.com/lenskart-air-la-e14921-c1-eyeglasses.html,Blue,Extra Wide,147 mm,Lenskart Air Online,LA E14921,eyeframe,6501,4.65,135
https://www.lenskart.com/vincent-chase-vc-s16462-c3-sunglasses.html,Gold,Narrow,134 mm,Vincent Chase Polarized,VC S16462,sunglasses,756,0.0,374
https://www.lenskart.com/john-jacobs-jj-e13320-c1-eyeglasses.html,Grey,Medium,135 mm,John Jacobs,JJ E13320,eyeframe,2854,4.55,739
https://www.lenskart.com/john-jacobs-jj-s12503-c6-sunglasses.html,Silver,Wide,138 mm,John Jacobs,JJ S12503,sunglasses,4840,4.65,70
https://www.lenskart.com/lenskart-air-la-e14866-c2-eyeglasses.html,Maroon,Medium,136 mm,Lenskart Air Online,LA E14866,eyeframe,4018,4.8,1017
https://www.lenskart.com/john-jacobs-jj-e13105-c11-eyeglasses.html,Gold,Wide,138 mm,John Jacobs,JJ E13105,eyeframe,957,4.5,1318
https://www.lenskart.com/vincent-chase-vc-e15838-c2-eyeglasses.html,Blue,Medium,134 mm,Vincent Chase,VC E15838,eyeframe,1247,0.0,975
https://www.lenskart.com/john-jacobs-jj-e12635-c2-eyeglasses.html,Rose Gold,Extra Narrow,129 mm,John Jacobs,JJ E12635,eyeframe,8263,4.5,645
https://www.lenskart.com/hooper-hp-e10091-c2-eyeglasses.html,Maroon,8-12 yrs,127 mm,Hooper online,HP E10090L,eyeframe,4580,4.85,92
https://www.lenskart.com/vincent-chase-vc-s16143-c5-sunglasses.html,Pink,Wide,141 mm,Vincent Chase Polarized,VC S16143,sunglasses,689,0.0,785
https://www.lenskart.com/vincent-chase-vc-s16182-c1-sunglasses.html,Blue,Wide,145 mm,Vincent Chase,VC S16182,sunglasses,2023,0.0,273
https://www.lenskart.com/vincent-chase-vc-s16464-c1-sunglasses.html,Silver,Medium,136 mm,Vincent Chase Polarized,VC S16464,sunglasses,850,0.0,5
https://www.lenskart.com/john-jacobs-jj-e14312-c3-eyeglasses.html,Silver,Wide,141 mm,John Jacobs,JJ E14312,eyeframe,3554,4.5,1384
https://www.lenskart.com/lenskart-blu-lb-e14453-c5-eyeglasses.html,Green,Wide,139 mm,Lenskart Blu,LB E14453,non_power_reading,2529,4.35,694
https://www.lenskart.com/hooper-hp-s14906l-c1-sunglasses.html,Black,8-12 yrs,126 mm,Hooper,HP S14906L,sunglasses,2268,5.0,57
https://www.lenskart.com/lenskart-air-la-e14097-c5-eyeglasses.html,Purple,Wide,138 mm,Lenskart Air,LA E14097,eyeframe,4581,4.65,327
https://www.lenskart.com/vincent-chase-vc-e14914-c3-eyeglasses.html,Brown,Medium,137 mm,Vincent Chase,VC E14914,eyeframe,3417,5.0,87
https://www.lenskart.com/vincent-chase-vc-e16198-c2-eyeglasses.html,Gunmetal,Medium,136 mm,Vincent Chase,VC E16198,eyeframe,863,0.0,1188
https://www.lenskart.com/lenskart-lk-e15177-c1-eyeglasses.html,Blue,Medium,135 mm,Lenskart STUDIO,LK E15177,eyeframe,3936,5.0,1
https://www.lenskart.com/vincent-chase-vc-s16143-c6-sunglasses.html,Transparent,Wide,141 mm,Vincent Chase Polarized,VC S16143,sunglasses,694,0.0,743
https://www.lenskart.com/john-jacobs-jj-e16216-c1-eyeglasses.html,Gunmetal,Narrow,132 mm,John Jacobs,JJ E16216,eyeframe,711,0.0,1280
https://www.lenskart.com/john-jacobs-jj-s13898-c1-sunglasses.html,Gold,Medium,137 mm,John Jacobs,JJ S13898,sunglasses,2703,5.0,106
https://www.lenskart.com/john-jacobs-jj-e13491-c6-eyeglasses.html,Purple,Medium,136 mm,John Jacobs,JJ E13491,eyeframe,813,4.8,413
https://www.lenskart.com/john-jacobs-jj-e12735-c5-eyeglasses.html,Silver,Medium,138 mm,John Jacobs,JJ E12735,eyeframe,1548,0.0,1721
https://www.lenskart.com/vincent-chase-vc-s16400-c1-sunglasses.html,Green,Medium,137 mm,Vincent Chase Polarized,VC S16400,sunglasses,774,0.0,997
https://www.lenskart.com/matte-black-grey-full-rim-square-medium-size-56-john-jacobs-jj-tints-jj-s12803-c2-sunglasses.html,Black,Wide,140 mm,John Jacobs,JJ S12803,sunglasses,7007,4.9,624
https://www.lenskart.com/lenskart-air-la-e14920-c3-eyeglasses.html,Transparent,Extra Wide,146 mm,Lenskart Air Online,LA E14920,eyeframe,4890,5.0,206
